Date,OPEN,HIGH,LOW,VOLUME,CLOSE
2013-08-26,68.5946353379,68.8590410312,68.2546839466,2797700,68.349113
2013-08-27,67.9430590453,68.1224797213,67.3481469514,3626200,67.537006
2013-08-28,67.4236936272,68.141370666,67.3764743795,3297700,67.555896
2013-08-29,67.3670299763,68.7740566723,67.1876168531,5243500,68.405776
2013-08-30,68.4246587177,68.7551660659,67.5086776481,4186200,67.744755
2013-09-03,67.8108569415,68.7173930321,67.7919735862,3801500,68.519089
2013-09-04,68.4246595613,69.265094,68.1791372238,3333600,69.265094
2013-09-05,69.2556486882,70.0960906774,69.0667896383,2861600,69.91667
2013-09-06,70.1055286938,70.6249017021,68.5096505128,3584100,69.935553
2013-09-09,69.9827716263,70.3982696572,69.671147631,2629600,70.114974
2013-09-10,70.4454806618,70.4832539828,69.7278036158,3925400,70.473809
2013-09-11,70.6918234943,71.2700215524,70.454857077,3819200,71.260541
2013-09-12,71.3932419822,71.5638578021,70.8055624255,2823800,70.843478
2013-09-13,71.0140941558,71.3268917229,70.2558063585,3421000,70.597038
2013-09-16,71.1752283952,71.9240432122,71.0614892557,4224800,71.203671
2013-09-17,71.1941903684,71.4216752822,70.0757079465,5138100,70.435895
2013-09-18,70.2842408342,70.3221554607,68.6633905498,7725600,69.232109
2013-09-19,69.2794977489,69.3079403539,66.9382761885,8322900,67.1468
2013-09-20,66.8719255303,68.0093614851,66.7297447326,9088700,66.89088
2013-09-23,67.1088918662,68.1894577754,66.9382760466,4482500,68.075712
2013-09-24,68.4169438067,69.137323609,67.8956148465,4855200,68.549645
2013-09-25,68.5306910154,68.8719236056,68.1136282235,4812900,68.227374
2013-09-26,68.2463277025,69.0140969935,68.1704965538,2413200,68.39799
2013-09-27,67.9619650106,68.3505937229,67.7723947221,3548000,68.236847
2013-09-30,67.5733439882,67.9335300961,67.3079425507,4183600,67.876661
2013-10-01,67.9998810483,69.1373236401,67.9145769298,4322300,68.796092
2013-10-02,68.4738134362,68.843480096,68.3126781696,2705700,68.786611
2013-10-03,68.7202605303,69.1752388919,68.4927746671,5038300,68.739215
2013-10-04,68.7202607198,69.3268937976,68.4643398339,4297600,69.184713
2013-10-07,68.8055646827,68.9098308535,68.3979900306,4787000,68.407463
2013-10-08,68.2463283053,68.6444299913,67.7060448729,6049100,67.753441
2013-10-09,67.9714465683,68.1325818372,67.4690787087,4464100,67.658649
2013-10-10,68.3695478261,70.123105,68.0946658343,4894300,70.123105
2013-10-11,70.0757085179,70.39798,69.6681262825,2935800,70.39798
2013-10-14,70.0093595216,70.9098290669,69.6870814015,2562200,70.824524
2013-10-15,70.6254720733,71.0235737539,69.9145728298,2922900,70.018839
2013-10-16,70.6159927885,71.554377911,70.5022460639,4368600,71.270022
2013-10-17,68.0283155768,69.0804464595,67.3458579888,21810200,67.649175
2013-10-18,67.5449091617,67.6302132801,64.0188479412,21080600,65.175245
2013-10-21,65.0709792852,65.1847184248,63.5923031723,11496900,64.644435
2013-10-22,64.6633959803,65.9998827634,64.6633959803,7647300,65.27003
2013-10-23,64.9382788342,65.0330644531,64.1231143594,8227700,64.464346
2013-10-24,64.4643452106,64.8245313165,63.6776148197,6352500,64.085198
2013-10-25,63.9904128292,64.6254809279,63.772400883,6892500,64.094679
2013-10-28,64.028329008,64.2652954261,63.2415986042,6989300,63.45013
2013-10-29,63.3932524692,64.5970465962,63.3648174473,5860000,64.530696
2013-10-30,64.5686121714,65.0899335496,64.2368535003,4360500,64.464346
2013-10-31,64.8340131927,65.1278487044,64.3221647872,4216700,64.701312
2013-11-01,64.7107863593,65.1183685968,64.4074693453,4459000,65.052018
2013-11-04,65.1941997321,65.6491780966,64.796098047,3698700,65.355335
2013-11-05,64.9287986041,65.3458613959,64.7107866557,3328700,65.13733
2013-11-06,65.2795106624,67.3174161384,65.2131600663,5479400,66.625478
2013-11-07,67.2036778632,67.2795080647,66.0283263288,4497300,66.123111
2013-11-08,66.0662336287,66.8529640219,66.0093635849,3741900,66.824529
2013-11-11,67.0425409453,67.2510657032,66.6254781594,3082600,66.824529
2013-11-12,66.7960939341,67.2036771153,66.2273764345,3604800,66.3032
2013-11-13,66.3032006523,67.4216821409,66.1705004066,3879500,67.307943
2013-11-14,67.6207327463,67.8671797149,67.2415921675,3581200,67.715525
2013-11-15,67.4216817226,68.2084121182,67.3837661483,3872600,68.123108
2013-11-18,68.2178929913,68.3411126843,67.77239518,3263700,67.943011
2013-11-19,68.0188417972,68.1610235422,67.5449089662,4260900,67.876661
2013-11-20,68.1325817455,69.0614938967,67.9240579324,5031300,68.227374
2013-11-21,68.6159941179,69.8387417661,68.5970405962,4368000,69.108889
2013-11-22,69.108889188,69.9050925523,69.0046230173,3178400,69.895612
2013-11-25,70.1420594033,70.7676545354,69.9430085609,3773900,70.20841
2013-11-26,70.3411095417,71.0804438072,70.1894548279,4635400,70.634946
2013-11-27,70.7771265092,71.0235734751,70.2178895647,3640600,70.483291
2013-11-29,70.7012965887,71.0235747082,70.3600715823,2025600,70.597038
2013-12-02,69.8008261184,70.5685954058,69.8008261184,4276000,70.293721
2013-12-03,70.2747601349,70.2747601349,69.1183630646,5162400,69.886139
2013-12-04,69.4769944662,70.7995569507,69.0202883473,5548700,70.076431
2013-12-05,69.7624420437,70.1049744924,69.0202893564,4104700,69.220099
2013-12-06,69.6768115189,70.143034336,69.3057280406,3886000,69.933708
2013-12-09,69.933707665,70.7044037649,69.8671041339,3988600,70.143034
2013-12-10,70.1240006355,70.7995573973,70.1049739096,3741100,70.457024
2013-12-11,70.4855681653,70.5045939399,68.4113438881,7304300,68.639696
2013-12-12,68.6872722417,69.0488323658,67.4693810011,5815300,67.564527
2013-12-13,67.7453031836,68.373283141,67.0412106137,4737000,67.060244
2013-12-16,67.298113682,67.9165693338,67.1078140728,4369500,67.612097
2013-12-17,67.7643368173,67.7643368173,66.7938244101,4280100,67.298114
2013-12-18,67.5835542187,68.9536859182,67.2695642374,4975700,68.868049
2013-12-19,68.668239662,69.0107730641,68.1925001472,4359200,68.877566
2013-12-20,69.1059181562,70.1525507839,69.0964090749,7511500,69.790984
2013-12-23,70.2572077916,70.9708170643,70.1335183721,3263100,70.742464
2013-12-24,70.5997405315,70.8090668677,70.333327357,1253500,70.533137
2013-12-26,70.8281004063,71.3323833372,70.6758609081,2121000,71.218203
2013-12-27,71.3609265936,71.6653998804,70.9613073077,2859900,71.06597
2013-12-30,71.2182025798,71.3989864476,70.7044039102,1983800,71.1516
2013-12-31,71.3609264398,71.8747260616,71.0088763483,2280000,71.646373
2014-01-02,71.2752966703,71.6368558408,70.8947031622,3067000,70.95179
2014-01-03,71.1706340494,72.0840529635,70.9803334867,3206400,71.456073
2014-01-06,71.760545235,71.760545235,70.5236272759,3424500,70.6378
2014-01-07,71.3038399329,73.5778747994,71.3038399329,6542500,72.797662
2014-01-08,72.6263951495,72.750084567,71.8176389378,6172200,71.950846
2014-01-09,71.9793890256,72.5407578357,71.9793890256,6291500,72.388525
2014-01-10,72.5026985312,72.5978521422,70.9327638558,6632200,71.07548
2014-01-13,71.0469368822,71.3609268634,70.1049745506,5248700,70.352361
2014-01-14,70.4570240794,70.732946334,70.1144906817,5783900,70.428474
2014-01-15,70.3999307365,71.2277203378,70.3999307365,7043300,71.208686
2014-01-16,70.5331364925,71.2086856413,68.6492128011,8892800,69.229615
2014-01-17,69.5721481153,69.5721481153,68.7919353265,5551300,69.001255
2014-01-21,69.1915543822,70.047887392,68.8965987443,6379300,69.610208
2014-01-22,70.2476969729,70.3428429706,69.686320553,4864700,69.838561
2014-01-23,69.1725214928,70.1144904745,68.9727118513,5050300,69.648261
2014-01-24,69.2962190017,69.3818483077,67.9165696639,5523600,68.125896
2014-01-27,67.8499663305,68.6967816983,67.6882158502,4233600,68.173473
2014-01-28,68.1734731137,68.8490222608,68.0022059401,2932700,68.230559
2014-01-29,67.9260864184,69.4199084827,67.4027701019,6005100,67.802397
2014-01-30,68.2210423768,69.4960280602,68.0592928476,4254000,69.267675
2014-01-31,68.3827994112,68.8395045793,67.9831725175,4291500,68.772902
2014-02-03,68.63969558,68.7062991115,67.2124770494,4526100,67.307624
2014-02-04,67.3647178689,67.5550108196,66.4132388433,4646100,67.088788
2014-02-05,66.5464443678,67.7453031721,66.4417816759,4394300,67.383744
2014-02-06,67.3361673891,67.6120972564,66.6891607041,4765600,67.431321
2014-02-07,67.0792701012,68.173472864,66.7081942393,6902900,67.897543
2014-02-10,67.4693811631,67.6216140005,66.1943954694,7774000,66.356145
2014-02-11,66.3751780943,67.4313207541,66.2039118714,5543000,67.193451
2014-02-12,67.4693806479,67.8404565116,66.5845042139,4120600,66.831884
2014-02-13,66.7272207564,68.0117231411,66.536927807,3788000,67.75482
2014-02-14,67.7072501955,70.2572063319,67.5550097479,6848800,69.952734
2014-02-18,69.9527347462,70.9993673778,69.8861312147,5538400,70.247698
2014-02-19,69.981285,70.7044043001,69.8575879696,3926500,69.981285
2014-02-20,70.0288537246,70.5141108775,69.6768112458,4134000,69.914681
2014-02-21,69.8671038783,70.5045929136,69.7814669612,4552300,70.228664
2014-02-24,70.5426533834,73.0450412957,70.4094472725,9559000,72.321922
2014-02-25,72.2933780007,72.4456108364,71.4846151337,3761800,71.665399
2014-02-26,71.6749161248,72.4360945796,71.1515998119,5433200,72.369492
2014-02-27,72.1030789389,72.7025154769,71.9318117644,4227300,72.331432
2014-02-28,72.3504656116,73.9394336716,72.1221125499,6176600,73.520781
2014-03-03,72.9784384381,73.7015644008,72.8166889067,3673400,73.359031
2014-03-04,73.9679771336,74.7577066234,73.777684184,5164500,74.339053
2014-03-05,74.4627501418,74.691103204,73.815744407,3917600,74.205847
2014-03-06,74.3580871536,74.5388624581,73.7872006943,4200500,73.87283
2014-03-07,74.2248791939,74.2819660313,73.3019436062,3434700,73.644477
2014-03-10,73.5302974927,74.1202173377,73.3685479627,2986400,74.101183
2014-03-11,74.1297340296,74.6435260385,73.7586505526,3471200,74.006037
2014-03-12,73.7959586233,74.1970217112,73.7482166099,2875400,74.101531
2014-03-13,74.254321496,74.5789893412,73.4903853022,3178600,73.538134
2014-03-14,73.547677986,73.547677986,72.2394469418,5128700,72.287188
2014-03-17,72.7073538039,73.5476785579,72.659605106,3517900,73.299405
2014-03-18,73.4999358015,74.5312476974,73.308948651,3670800,74.483499
2014-03-19,74.5503434717,76.6798104833,74.4262062161,9060100,76.355135
2014-03-20,75.9922693858,77.9116461346,75.8490299775,7786500,77.854354
2014-03-21,78.4846018873,79.563655799,77.6347270182,11828100,77.672917
2014-03-24,77.9689470282,78.0357902393,77.2145619135,5306200,77.615625
2014-03-25,77.9116462523,78.4464053099,77.3291537757,4588800,77.443739
2014-03-26,77.8066119105,78.5896435676,77.4150932173,6910000,77.863905
2014-03-27,77.9021020978,78.2076754253,77.1381659142,5453900,77.367344
2014-03-28,77.7302173816,78.6373843814,77.5965290504,4787400,77.9403
2014-03-31,78.379561319,78.5609907097,77.739769067,3513700,78.293615
2014-04-01,78.6373854087,79.3058318484,77.9021033967,4339800,78.150376
2014-04-02,77.8639048343,78.0548853001,77.6060735183,3832100,77.930749
2014-04-03,77.9689469159,78.6373847558,77.9211972634,4214700,78.541895
2014-04-04,78.9620601856,79.1912382732,77.7015711547,4788100,77.854354
2014-04-07,77.8257070837,78.2840699411,77.1095195952,5286700,77.424644
2014-04-08,77.4150930078,77.8734558657,76.4983739764,4044900,77.023581
2014-04-09,77.1572689903,77.8830008773,76.8707911275,3308900,77.720666
2014-04-10,77.7493118109,78.2936143019,76.1832494582,4850000,76.383781
2014-04-11,76.1736986566,76.3646858072,75.2665306997,3418700,75.390667
2014-04-14,75.858581241,76.0877593291,74.8463648087,4013700,75.610301
2014-04-15,75.7821865471,76.1259565422,74.5407920333,4719100,75.925425
2014-04-16,75.9063238457,75.9540725438,73.9773950458,8098100,74.664936
2014-04-17,72.0389142028,73.1943633528,70.2914157731,13422900,72.363583
2014-04-21,72.287187487,73.0320282029,71.4182171558,6912500,71.571
2014-04-22,71.8001855043,72.7551021634,71.5710007316,6199400,72.344488
2014-04-23,72.3922291713,72.6405094097,71.7237903825,4645700,71.933873
2014-04-24,72.7169054001,73.6049778918,72.487727312,4604900,73.137063
2014-04-25,73.1179683371,73.8055092843,71.8383828831,5416200,72.248998
2014-04-28,72.9078841552,73.1275188039,72.0198116727,5346800,72.325385
2014-04-29,72.5259174953,72.7741977369,71.5137077451,4813200,71.80973
2014-04-30,71.8574785433,72.7551021121,71.5423541362,6435900,71.656947
